Id;Tipo;Corpo Descricao;Data Publicado;Busca Parametro 2;Id Externo
42537862;twittersearch;@Bovespa: 1-Como previsto, IB ficou entre dois suportes calculados há vários meses. Agora rompeu o suporte superior e vai superar o recorde.;05/01/11 17:13;pt;Dagopache
42537863;twittersearch;E quem pensa em valores hoje em dia. Isso é papo pra Bovespa, Dow Jones, NASDAQ...;05/01/11 17:13;pt;Chicote_do_povo
42537865;twittersearch;(InfoMoney) Juros futuros avançam, com resultados da indústria e de índice de preços http://bit.ly/dR7zzS #mercado #bovespa;05/01/11 17:12;pt;lopesbravo
42537864;twittersearch;(InfoMoney) Link inclui Usiminas, GOL, CCR e AES Tietê em carteira sugerida para janeiro http://bit.ly/gKEt5O #mercado #bovespa;05/01/11 17:12;pt;lopesbravo
42537866;twittersearch;"Dolar sobe pelo segundo dia e fecha a R$ 1,67; Bovespa valoriza 0,90% http://viigo.im/5J8w";05/01/11 17:11;pt;senfranklin
42542272;twittersearch;Ibovespa valoriza 1,03% aos 71.044 pontos - O giro financeiro era de R$ 5,48 bilhões. http://twurl.nl/jvqakq;05/01/11 17:06;pt;uinstante
42537195;twittersearch;"via UOL :: Dólar fecha a R$ 1,67; Bovespa valoriza 0,90% http://bit.ly/ga7cDk";05/01/11 17:03;pt;investwitt
42537196;twittersearch;"Dólar fecha a R$ 1,67; Bovespa valoriza 0,90%:  http://bit.ly/dZg8d4 #VMConsulting";05/01/11 17:03;pt;vmoretoconsult
42537197;twittersearch;Indices: IPSA +0,09%  IGPA +0,15%  INTER10 +0,86%  MERVAL -0,52%  BOVESPA +0,85%  S&P 500 +0,46%;05/01/11 17:02;pt;bolsavalparaiso
42537198;twittersearch;"Dólar sobe pelo segundo dia e fecha a R$ 1,67; Bovespa valoriza 0,90%:  http://bit.ly/gNZLXZ #folha";05/01/11 17:00;pt;folha_mercado
42537199;twittersearch;"Dólar sobe pelo segundo dia e fecha a R$ 1,67; Bovespa valoriza 0,90% http://awe.sm/5F5yp #folha";05/01/11 17:00;pt;uau
42537200;twittersearch;"Dólar sobe pelo segundo dia e fecha a R$ 1,67; Bovespa valoriza 0,90%: Depois que bateu R$ 1,65 na segunda-feira... http://bit.ly/hJeLhw";05/01/11 17:00;pt;CanalGoogle
42537201;twittersearch;valor_economico: Problemas na execução de ordens lideraram queixas na Bovespa em 2010 h...   http://vlr.me/kha5q Economia e negócios;05/01/11 17:00;pt;vlrme
42537202;twittersearch;"Dólar sobe pelo segundo dia e fecha a R$ 1,67; Bovespa valoriza 0,90%. #tvgoianiaband";05/01/11 16:58;pt;tvgoiania_band
42537203;twittersearch;"Dólar sobe pelo segundo dia e fecha a R$ 1,67; Bovespa valoriza 0,90%: Depois que bateu R$ 1,65 na segunda-feira... http://bit.ly/fmnKbH";05/01/11 16:58;pt;vamateus_feeds
42537204;twittersearch;valor_economico: Problemas na execução de ordens lideraram queixas na Bovespa em 2010 h...   http://vlr.me/cpuml Economia e negócios;05/01/11 16:58;pt;vlrme
42542982;twittersearch;RT @mateus_f: Ainda dá tempo aproveitar essa oferta! RT @vidafacil10 Curso Aprenda a Investir na Bolsa - de R$250,00 por R$79,00.;05/01/11 16:57;pt;vidafacil10
42537205;twittersearch;Bovespa começa 2011 muito bem!!!;05/01/11 16:54;pt;FabricioDutra_
42535540;twittersearch;Valor: Papéis da Cesp voltam a liderar maiores altas do Ibovespa http://bit.ly/ieuYAl #mercado #bovespa;05/01/11 16:51;pt;lopesbravo
42535541;twittersearch;RT @valor_economico: Problemas na execução de ordens lideraram queixas na Bovespa em 2010 http://is.gd/kaNGs;05/01/11 16:45;pt;elderSilvaBa
42535543;twittersearch;"05/01/2011 - 15h54 Bovespa acelera ganhos e encosta nos 71 mil pontos; dólar vale R$ 1,67";05/01/11 16:45;pt;fabiobarros_320
42535542;twittersearch;Valor: Juros futuros marcam novo pregão de alta na BM&F http://bit.ly/fhFVLc #mercado #bovespa;05/01/11 16:45;pt;lopesbravo
42535544;twittersearch;Problemas na execução de ordens lideraram queixas na Bovespa em 2010 http://is.gd/kaNGs;05/01/11 16:45;pt;valor_economico
42535545;twittersearch;Falhas na execução de ordens lideram reclamações na Bolsa em 2010 - Foram feitas 735 reivindicações: http://twurl.nl/s02e7k;05/01/11 16:44;pt;avisoemdois
42535546;twittersearch;via ValorEconomico:: Problemas na execução de ordens lideraram queixas na Bovespa em 2010 http://bit.ly/dQkCV7;05/01/11 16:43;pt;investwitt
42535547;twittersearch;Bovespa +0,75% a 70.847 , acima de 70.500 indicando tendência de alta firme, bom momento para investir.;05/01/11 16:42;pt;BrasilMarket
42535548;twittersearch;(InfoMoney) UBS reduz de R$ 8,70 para R$ 8,50 o preço-alvo da ação da LLX, mas reitera compra http://bit.ly/gVxpyX #mercado #bovespa;05/01/11 16:42;pt;lopesbravo
42535549;twittersearch;(InfoMoney) Analistas técnicos do Itaú recomendam compra aos papéis da Eletrobrás http://bit.ly/gPlTmQ #mercado #bovespa;05/01/11 16:42;pt;lopesbravo
42535550;twittersearch;Agência Brasil: Juizados especiais de Congonhas e Cumbica registraram mais de 2,5 mil reclamações em 2010 http://bit.ly/dVz02H #bovespa;05/01/11 16:41;pt;lopesbravo
42542273;twittersearch;Falhas na execução de ordens lideram reclamações na Bolsa em 2010 - Foram feitas 735 reivindicações à equipe d http://twurl.nl/s02e7k;05/01/11 16:40;pt;Breconomico
42533721;twittersearch;Indices: IPSA +0,04%  IGPA +0,11%  INTER10 +0,82%  MERVAL -0,52%  BOVESPA +0,70%  S&P 500 +0,43%;05/01/11 16:32;pt;bolsavalparaiso
42533722;twittersearch;Problemas na execução de ordens lideraram queixas na Bovespa em 2010 ? Yahoo http://bit.ly/hhXTIV;05/01/11 16:29;pt;inibolsa
42532296;twittersearch;Kepler Weber ON KEPL3 agora que saí, a bichinha vai acordar!!? Bovespa Ibovespa;05/01/11 16:26;pt;selusava
42532297;twittersearch;RT @RaphaelInvestor: Ágora aumenta preço-alvo das ações da Cetip e reitera compra: O target price dos papéis para dezembro de 2011 su... http://bit.ly/fRoAnj;05/01/11 16:25;pt;JulianaGarcon
42532298;twittersearch;Bovespa opera com 70.901,49  0,83%;05/01/11 16:24;pt;AgerbonMoney
42532299;twittersearch;"Bovespa opera em alta mesta quarta-feira; siga gráficos interativos";05/01/11 16:22;pt;UminvestMG
42535551;twittersearch;@PeixeUrbano: RT @PeixeUrbanoFLP 80% OFF em Curso para Investir na Bolsa de Valores na Um Investimentos http://pes.ca/gnke1H;05/01/11 16:17;pt;AjuntaOfertas
42531582;twittersearch;@jansencosta - Sou jornalista e edito o site Mulheres em Ação, da BM&FBOVESPA. Venha conhecer! www.bmfbovespa.com.br/mulheres;05/01/11 16:16;all;JulianaGarcon
42535552;twittersearch;RT @MONEY_Invest: RT@linktrade    http://bit.ly/euSWDw 7 estratégias para investir na Bolsa de Valores e operar com ações minimizando os riscos #linktrade;05/01/11 16:16;pt;negociaacao
42531281;twittersearch;"RT @uau: Bovespa acelera ganhos e se encosta nos 71 mil pontos; dólar vale R$ 1,67 http://awe.sm/5F5sy #folha";05/01/11 16:15;pt;_Girlish
42531282;twittersearch;Valor: Após ata do Fed, bolsas europeias fecham em direções opostas http://bit.ly/hxTTb6 #mercado #bovespa;05/01/11 16:15;pt;lopesbravo
42531284;twittersearch;"Bovespa acelera ganhos e encosta nos 71 mil pontos; dólar vale R$ 1,67: O mercado brasileiro de ações acelera o ... http://bit.ly/fQCmtr";05/01/11 16:13;pt;comuniquebrinde
42531283;twittersearch;"Bovespa acelera ganhos e encosta nos 71 mil pontos; dólar vale R$ 1,67 http://bit.ly/dYXA9O";05/01/11 16:13;pt;resendejes
42530364;twittersearch;"RT @folha_mercado: Bovespa acelera ganhos e encosta nos 71 mil pontos; dólar vale R$ 1,67:  http://bit.ly/f65wng #folha";05/01/11 16:11;pt;andre_mauro
42530363;twittersearch;Problemas na execução de ordens lideraram queixas na Bovespa em 2010;05/01/11 16:11;pt;RHContabil
42530365;twittersearch;(InfoMoney) Índice de commodities do BC mostra alta de 35,37% em 2010, puxado por alimentos http://bit.ly/fg9mQJ #mercado #bovespa;05/01/11 16:11;pt;lopesbravo
42530366;twittersearch;(InfoMoney) Bolsas dos EUA invertem tendência e operam em alta após indicadores positivos http://bit.ly/hvKjge #mercado #bovespa;05/01/11 16:11;pt;lopesbravo
42530367;twittersearch;"RT @folha_mercado: Bovespa acelera ganhos e encosta nos 71 mil pontos; dólar vale R$ 1,67:  http://bit.ly/f65wng #folha";05/01/11 16:11;pt;karla_vilar
42531583;twittersearch;Spot BM&FBovespa cai a R$ 79 o grama    http://is.gd/kaG9y;05/01/11 16:11;all;AgenciaIN
42530368;twittersearch;"Bovespa acelera ganhos e encosta nos 71 mil pontos; dólar vale R$ 1,67:  http://bit.ly/f65wng #folha";05/01/11 16:10;pt;folha_mercado
42531584;twittersearch;Copasa entra para novo Índice de Governança Corporativa Trade da BM&FBovespa http://migre.me/3rOaq;05/01/11 16:10;all;RevistaPQN
42530369;twittersearch;Ultimas - Problemas na execução de ordens lideraram queixas na Bovespa em 2010: Valor Online - SÃO PAULO - Probl... http://bit.ly/eGnoVN;05/01/11 16:10;pt;infopriv
42530370;twittersearch;RT @RI_Brasil: Investidores ensaiam criação de bolsa alternativa http://j.mp/eA8AhL <- há espaço para outra além da BMF&Bovespa ($BVMF) no Brasil??;05/01/11 16:09;pt;Ritamundim
42530371;twittersearch;Problemas na execução de ordens lideraram queixas na Bovespa em 2010 - Yahoo http://dlvr.it/CkSJ8 #ibov #bovespa;05/01/11 16:06;pt;equipeidoji
42530372;twittersearch;Problemas na execução de ordens lideraram queixas na Bovespa em 2010 - Yahoo http://dlvr.it/CkSFq #ibov #bovespa;05/01/11 16:06;pt;idojibovespa
42530373;twittersearch;Investidores ensaiam criação de bolsa alternativa http://j.mp/eA8AhL <- há espaço para outra além da BMF&Bovespa ($BVMF) no Brasil??;05/01/11 16:05;pt;RI_Brasil
42530374;twittersearch;Bovespa têm fôlego para avançar no mês de janeiro, diz economista;05/01/11 16:03;pt;fabiobarros_320
42530375;twittersearch;Após 5 altas, Bovespa opera em baixa nesta quarta-feira. http://bit.ly/i7KiIC  #Economia #Bovespa;05/01/11 16:03;pt;cfduque
42530376;twittersearch;"Bovespa opera em alta mesta quarta-feira; siga gráficos interativos http://tinyurl.com/33pzrwj #UOL";05/01/11 16:02;pt;uoleconomia
42530377;twittersearch;Indices: IPSA +0,03%  IGPA +0,13%  INTER10 +0,88%  MERVAL -0,55%  BOVESPA +0,82%  S&P 500 +0,48%;05/01/11 16:02;pt;bolsavalparaiso
42530381;twittersearch;"via UOL :: Bovespa opera em alta mesta quarta-feira; siga gráficos interativos http://bit.ly/ee7jvr";05/01/11 16:01;pt;investwitt
42530380;twittersearch;"Bovespa opera em alta mesta quarta-feira; siga gráficos interativos:  http://bit.ly/g0CpPT #VMConsulting";05/01/11 16:01;pt;vmoretoconsult
42530379;twittersearch;"\n\t\t\t\t\t\tBovespa opera em alta mesta quarta-feira; siga gráficos interativos\n\t\t\t\t\t:  http://bit.ly/g0CpPT";05/01/11 16:01;pt;365Dias_
42530378;twittersearch;"\n\t\t\t\t\t\tBovespa opera em alta mesta quarta-feira; siga gráficos interativos\n\t\t\t\t\t:  http://bit.ly/g0CpPT";05/01/11 16:01;pt;economyce
42530382;twittersearch;Pensando bem, obrigado não né. Investi neles, é mais do que justo receber algum retorno. hahahhah #bovespa;05/01/11 16:00;pt;championik
42530385;twittersearch;"Bovespa acelera ganhos e se encosta nos 71 mil pontos; dólar vale R$ 1,67 http://awe.sm/5F5sy #folha";05/01/11 15:58;pt;uau
42530384;twittersearch;"Bovespa acelera ganhos e se encosta nos 71 mil pontos; dólar vale R$ 1,67: O mercado brasileiro de ações acelera... http://bit.ly/eF8jHQ";05/01/11 15:58;pt;deanfabio_
42530383;twittersearch;"Bovespa acelera ganhos e se encosta nos 71 mil pontos; dólar vale R$ 1,67: O mercado brasileiro de ações acelera... http://bit.ly/eF8jHQ";05/01/11 15:58;pt;portalf9
42530386;twittersearch;"Bovespa acelera ganhos e se encosta nos 71 mil pontos; dólar vale R$ 1,67: O mercado brasileiro de ações acelera... http://bit.ly/eF8jHQ";05/01/11 15:58;pt;CanalGoogle
42528291;twittersearch;No blog: ICAP sobe no ranking da Bovespa e é a 10ª maior corretora de valores do País http://bit.ly/ewbi9A;05/01/11 15:54;pt;gbarrosdoig
42535553;twittersearch;"""@PeixeUrbanoFLP: 80% OFF em Curso para Investir na Bolsa de Valores na Um Investimentos http://pes.ca/gnke1H""";05/01/11 15:53;pt;blogdomimi
42535554;twittersearch;To falando RT @PeixeUrbanoFLP 80% OFF em Curso para Investir na Bolsa de Valores na Um Investimentos;05/01/11 15:52;pt;raffaeljardim
42535555;twittersearch;RT @PeixeUrbanoFLP 80% OFF em Curso para Investir na Bolsa de Valores na Um Investimentos http://pes.ca/gnke1H;05/01/11 15:51;pt;PeixeUrbano
42535556;twittersearch;80% OFF em Curso de Introdução, Estratégia e Análise Gráfica para Investir na Bolsa de Valores na Um Investimentos http://pes.ca/gnke1H;05/01/11 15:50;pt;PeixeUrbanoFLP
42528292;twittersearch;RT @antoniomontiel: #Vale5 testando a resistencia final no 51.40 ! pra cima disso o céu é o limite ! Bovespa com 70900 com 0,84% de alta ! #ibov;05/01/11 15:50;pt;ivanrafael
42528293;twittersearch;"RT @jfrandalozo: ..""A Bovespa ñ conseguiu explicar > como uma empresa que produz arma de guerra faz parte do seu Índice de Sustentabilidade""";05/01/11 15:49;pt;andretorres
42528294;twittersearch;"Experimente prender um madeireiro na amazônia sem arma. RT @jfrandalozo: Na Época: ""A Bovespa não conseguiu explicar direito como uma emp...";05/01/11 15:49;pt;LM_Silveira
42528295;twittersearch;Valor: Problemas na execução de ordens lideraram queixas na Bovespa em 2010 http://bit.ly/ecGyBC #mercado #bovespa;05/01/11 15:49;pt;lopesbravo
42531585;twittersearch;Info_BMFBOVESPA: Instituto Educacional BM&FBOVESPA participa do novo MBA ?Gestão de In...   http://vlr.me/5ka4t Economia e negócios;05/01/11 15:44;all;vlrme
42528296;twittersearch;"Na Época: ""A Bovespa não conseguiu explicar direito como uma empresa que produz arma de guerra faz parte do seu Índice de Sustentabilidade""";05/01/11 15:44;pt;jfrandalozo
42527266;twittersearch;RT @DiegoSSiqueira: 70%OFF - Aprenda a investir na bolsa de valores (Curso: Um Investimentos) De R$150 por R$45 | Acesse já, em: http://migre.me/3rKvu';05/01/11 15:44;pt;msikera
42526245;twittersearch;ATE 2012, A #INFLAÇAO VAI CRESCER MAIS 6,5% NAO EH POUCA COISA VIU  PODE T CTZA  #ECONOMIA #IBOV #BOVESPA #BRASIL;05/01/11 15:41;pt;AyresLuc
42526246;twittersearch;(InfoMoney) Confira a carteira de renda fixa montada pela Omar Camargo para janeiro http://bit.ly/e0nDxA #mercado #bovespa;05/01/11 15:40;pt;lopesbravo
42526247;twittersearch;(InfoMoney) Bradesco eleva preço-alvo de Cetip, com cenário otimista após aquisição de GRV http://bit.ly/eRtAZW #mercado #bovespa;05/01/11 15:40;pt;lopesbravo
42526248;twittersearch;As musiquinhas do atendimento do #itaú são muito chatas... Já até deu pra sacar que tá em Dó Maior. hahau. Maldita Bovespa, Mantega e Dilma!;05/01/11 15:40;pt;Vinny4D
42526249;twittersearch;Agência Brasil: Amazonas registra primeiro caso de dengue tipo 4 http://bit.ly/eITUIu #bovespa;05/01/11 15:38;pt;lopesbravo
42526250;twittersearch;#Vale5 testando a resistencia final no 51.40 ! pra cima disso o céu é o limite ! Bovespa com 70900 com 0,84% de alta ! #ibov;05/01/11 15:37;pt;antoniomontiel
42526251;twittersearch;RT @ativacorretora: Possível entrada de concorrente à Bovespa pode ser negativa para #BVMF3 - http://goo.gl/phgYH;05/01/11 15:33;pt;FerraroTrader
42526252;twittersearch;RT @Acionistacombr: Conhece os 17 índices Bovespa? O IGCT, foi o último criado em 03/01/11. http://bit.ly/eYuXue;05/01/11 15:32;pt;FerraroTrader
42526253;twittersearch;Indices: IPSA +0,09%  IGPA +0,17%  INTER10 +0,94%  MERVAL -0,60%  BOVESPA +0,86%  S&P 500 +0,43%;05/01/11 15:32;pt;bolsavalparaiso
42524605;twittersearch;RT @uinstante Ágora aumenta preço-alvo das ações da Cetip e reitera compra http://bit.ly/eAyghd #noticias;05/01/11 15:29;pt;jansencosta
42524604;twittersearch;Ágora aumenta preço-alvo das ações da Cetip e reitera compra: O target price dos papéis para dezembro de 2011 su... http://bit.ly/fRoAnj;05/01/11 15:29;pt;RaphaelInvestor
42524606;twittersearch;RT @uinstante: Ágora aumenta preço-alvo da Cetip e reitera compra - O target price dos papéis para dezembro de 2011  http://twurl.nl/g0w178;05/01/11 15:25;pt;FerraroTrader
42524607;twittersearch;RT @Acionistacombr: Conhece os 17 índices Bovespa? O IGCT, foi o último criado em 03/01/11. http://www.bmfbovespa.com.br/indices/BuscarIndices.aspx?idioma=pt-br;05/01/11 15:25;pt;bizmp
42524608;twittersearch;Problemas? Reclame à Bovespa - Estadão http://dlvr.it/CkNs9 #ibov #bovespa;05/01/11 15:25;pt;equipeidoji
42524609;twittersearch;Problemas? Reclame à Bovespa - Estadão http://dlvr.it/CkNpZ #ibov #bovespa;05/01/11 15:25;pt;idojibovespa
42524610;twittersearch;A ARTE do cochilo depois do almoço. Técnica perfeita. Esse cara Ta preocupado com a bovespa? Vivam em http://tl.gd/7um0fk;05/01/11 15:23;pt;1bertinho
42527922;twittersearch;Mais novidades no Bradesco Home Broker: Proventos e Subscrição. http://scup.it/6yk;05/01/11 15:22;pt;BRADESCO
42527267;twittersearch;70%OFF - Aprenda a investir na bolsa de valores (Curso: Um Investimentos) De R$150 por R$45 | Acesse já, em: http://migre.me/3rKvu';05/01/11 15:21;pt;nofertasgoiania
42527268;twittersearch;70%OFF - Aprenda a investir na bolsa de valores (Curso: Um Investimentos) De R$150 por R$45 | Acesse já, em: http://migre.me/3rKvu';05/01/11 15:20;pt;DiegoSSiqueira
42524611;twittersearch;RT @g1: Bovespa vira e passa a operar am alta http://tinyurl.com/33cwqsn;05/01/11 15:17;pt;LucazPires
42524612;twittersearch;Conhece os 17 índices Bovespa? O IGCT, foi o último criado em 03/01/11. http://www.bmfbovespa.com.br/indices/BuscarIndices.aspx?idioma=pt-br;05/01/11 15:17;pt;Acionistacombr
42524613;twittersearch;RT @ativacorretora Possível entrada de concorrente à Bovespa pode ser negativa para #BVMF3: O jornal Valor Eco... http://on.fb.me/dK9tL9;05/01/11 15:17;pt;jansencosta
42524614;twittersearch;(Brasil Econômico) Fluxo cambial fica positivo em US$ 24,4 bilhões em 2010 http://bit.ly/hAg8KO #economia #bovespa;05/01/11 15:12;pt;lopesbravo
42524615;twittersearch;NOVA BOLSA X BOVESPA-Nova bolsa de valores poderá surgir. Custo alto da Bovespa seria um dos motivos.Outras notícias:  http://migre.me/36bDr;05/01/11 15:12;pt;daytradeBOVESPA
42524616;twittersearch;RT @ativacorretora: Possível entrada de concorrente à Bovespa pode ser negativa para #BVMF3 - http://goo.gl/phgYH;05/01/11 15:09;pt;egonschurt
42524617;twittersearch;Possível entrada de concorrente à Bovespa pode ser negativa para #BVMF3 - http://goo.gl/phgYH;05/01/11 15:06;pt;ativacorretora
42524618;twittersearch;meu pai me apóia em eu ir trabalhar na bovespa :D;05/01/11 15:06;pt;na_aths
42519189;twittersearch;Após divulgação de resultados norte-americanos, Bovespa mostra recuperação no começo da tarde. Sincodiv http://t.co/RblmzlI via @AddThis;05/01/11 14:42;pt;MMComunica
42519190;twittersearch;Bovespa segue bom humor externo! Alta pelo 3 dia seguido! #investimentos;05/01/11 14:42;pt;marioalmeida_
42518154;twittersearch;(InfoMoney) Gradual inclui Fibria, reduz peso de Br Foods e retira Cielo de carteira semanal http://bit.ly/hd2r60 #mercado #bovespa;05/01/11 14:39;pt;lopesbravo
42518155;twittersearch;(InfoMoney) Radar: acompanhe algumas das principais oscilações na bolsa nesta quarta-feira http://bit.ly/f5fW15 #mercado #bovespa;05/01/11 14:39;pt;lopesbravo
42518156;twittersearch;BM&F Bovespa: empréstimo de ações bate recorde em 2010 - Mercados - EXAME.com http://t.co/DblmgwG via @portal_exame;05/01/11 14:38;pt;TORO_Investment
42518157;twittersearch;Agência Brasil: Consumo médio mensal de energia elétrica bate recorde em 2010 http://bit.ly/eEkegb #bovespa;05/01/11 14:36;pt;lopesbravo
42518158;twittersearch;Bovespa inverte o sinal e volta a subir. http://tinyurl.com/2f3xm4h;05/01/11 14:36;pt;sagainvest
42518159;twittersearch;"Previsão de aumento de 20% na Bovespa esse ano;84 mil pontos é muito otimismo tendo em vista as indefinições nas taxas de inflação e preços.";05/01/11 14:34;pt;eregattieri
42518160;twittersearch;"Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67  - http://tinyurl.com/2wdtzmb";05/01/11 14:34;pt;arenapolisnews
42518161;twittersearch;BVMF3 despencando na BOVESPA! -2,23%;05/01/11 14:32;pt;MaiaAraujoo
42518162;twittersearch;Indices: IPSA -0,11%  IGPA -0,05%  INTER10 +0,66%  MERVAL -0,66%  BOVESPA +0,74%  S&P 500 +0,29%  NIKKEI -0,17%  IBEX35 -1,20%  SSEC +1,76%;05/01/11 14:32;pt;bolsavalparaiso
42518163;twittersearch;Apos uma abertura negativa e com boas noticias do senário internacional, bovespa passou a operar  em alta de 0,84% com 3,26B de movimentação;05/01/11 14:28;pt;Viafortunata
42518164;twittersearch;\n\t\t\t\t\t\tNúmero de queixas ao Ombudsman da BM&F Bovespa diminui em 2010\n\t\t\t\t\t:  http://bit.ly/hBT9wq;05/01/11 14:28;pt;economyce
42518165;twittersearch;RT @portalinfomoney: Bovespa têm fôlego para avançar ao longo do mês de janeiro, diz economista... http://tinyurl.com/28j3frl;05/01/11 14:27;pt;MarceloMagaldi
42518166;twittersearch;Número de queixas ao Ombudsman da BMF Bovespa diminui em 2010: Foram 735 demandas no último ano, concentradas em... http://bit.ly/fWAD24;05/01/11 14:25;pt;xpeducacao
42518167;twittersearch;Bovespa abre inscrições de curso para PMEs http://bit.ly/fDzh1H;05/01/11 14:24;pt;ProjetoInomax
42518168;twittersearch;Bovespa:(+)0,63%--dol.coml.:1,6720--euro x dol.:1,3136--euro x real:2,1885-Risco Brasil:162 pts.--ouro:R$79,80/gr.-onça troy USD$ 1.370,06.-;05/01/11 14:23;pt;DISTRIWAF
42518169;twittersearch;Número de queixas ao Ombudsman da BM&F Bovespa diminui em 2010 http://tinyurl.com/342ptfh #UOL;05/01/11 14:21;pt;uoleconomia
42515428;twittersearch;(InfoMoney) Número de queixas ao Ombudsman da BMF Bovespa diminui em 2010 http://bit.ly/ggNRWU #mercado;05/01/11 14:18;pt;lopesbravo
42515429;twittersearch;Confira nossa publicação: Spot Internacional - 05/01 http://bit.ly/hnJWMr #economia #mercado #bovespa;05/01/11 14:15;pt;Apregoaonline
42515430;twittersearch;Valor: Portugal tem sucesso em venda de títulos da dívida, mas paga juro alto http://bit.ly/i1Mcpi #mercado #bovespa;05/01/11 14:15;pt;lopesbravo
42515431;twittersearch;(Brasil Econômico) Carga de energia elétrica cresce 8,3% em 2010 http://bit.ly/gRBl4G #economia #bovespa;05/01/11 14:11;pt;lopesbravo
42515432;twittersearch;(InfoMoney) Dólar comercial opera em alta, após intervenção do BC e dados sobre fluxo cambial http://bit.ly/fHQdTX #mercado #bovespa;05/01/11 14:08;pt;lopesbravo
42515433;twittersearch;BM&F Bovespa: empréstimo de ações bate recorde em 2010 - Mercados - EXAME.com http://t.co/VqmmpD2 via @portal_exame;05/01/11 14:05;pt;Michael_Taguti
42512811;twittersearch;"Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67:  http://bit.ly/euEGUY #VMConsulting";05/01/11 13:57;pt;vmoretoconsult
42512810;twittersearch;"\n\t\t\t\t\t\tBovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67\n\t\t\t\t\t:  http://bit.ly/euEGUY";05/01/11 13:57;pt;economyce
42512812;twittersearch;"via UOL :: Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67 http://bit.ly/fwwi8B";05/01/11 13:57;pt;investwitt
42519818;twittersearch;Adoro quando o home broker sai do ar enquanto eu to comprado em opção!!! grrrrrrr!!!;05/01/11 13:56;pt;_luciovalerio
42512813;twittersearch;"Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67 (uol): Share With Friends:  |  |  | N... http://feedzil.la/e1KIJi";05/01/11 13:55;pt;dinheirinho
42512814;twittersearch;"Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67 (uol): Share With Friends:  |  |  | N... http://feedzil.la/e1KIJi";05/01/11 13:55;pt;hilariofonseca
42511912;twittersearch;"@SegundoPlanoBR Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67 http://bit.ly/h4fggk @infonuevo @GOGYN";05/01/11 13:50;pt;SegundoPlanoBR
42511224;twittersearch;De acordo com Itaú, posições vendidas na Bovespa caíram para R$ 22,7 bi na semana: Ações da Telesp e Itaúsa fora... http://bit.ly/dY7Ts2;05/01/11 13:43;pt;bolsabrasil
42511226;twittersearch;"Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67: A Bovespa (Bolsa de Valores de... http://bit.ly/edw9LD #noticias";05/01/11 13:41;pt;jansencosta
42511225;twittersearch;"Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67 http://bit.ly/fC3dsv";05/01/11 13:41;pt;resendejes
42511227;twittersearch;RT @portalinfomoney: Bovespa têm fôlego para avançar no mês de janeiro, diz economista... http://tinyurl.com/28j3frl;05/01/11 13:40;pt;Daniel_adm
42514896;twittersearch;RT @Golbolsa: Dia 06/01 em função do feriado Municipal em Criciúma não haverá expediente na Gol Invest. Entretanto haverá pregão normal na BM&FBovespa.;05/01/11 13:38;all;NaiAlbano
42510527;twittersearch;Bovespa vira e passa a operar em alta: Nesta terça-feira (4), Ibovespa teve alta de 0,51%, aos 70.317 pontos.  E... http://bit.ly/eF4m9R;05/01/11 13:38;pt;cambioturismo
42510526;twittersearch;Bovespa vira e passa a operar em alta http://bit.ly/eF4m9R;05/01/11 13:38;pt;tudoabouttudo
42510529;twittersearch;(InfoMoney) Fluxo cambial ficou positivo em US$ 24,354 bilhões no ano passado http://bit.ly/ehgEmX #mercado #bovespa;05/01/11 13:37;pt;lopesbravo
42510528;twittersearch;(InfoMoney) EUA: bolsas em queda, apesar de dados sobre emprego e serviços surpreendentes http://bit.ly/eweLgY #mercado #bovespa;05/01/11 13:37;pt;lopesbravo
42510530;twittersearch;"Bovespa avança 0,55% após indicadores americanos; dólar atinge R$ 1,67:  http://bit.ly/hVb7lq #folha";05/01/11 13:37;pt;folha_mercado
42510531;twittersearch;Agência Brasil: Plano de banda larga terá R$ 589 milhões para levar internet rápida a 1.173 cidades http://bit.ly/e7bapk #bovespa;05/01/11 13:35;pt;lopesbravo
42510532;twittersearch;Bovespa inverte o sinal e volta a subir - Estadão http://dlvr.it/Ck3bc #ibov #bovespa;05/01/11 13:35;pt;equipeidoji
42510533;twittersearch;Bovespa inverte o sinal e volta a subir - Estadão http://dlvr.it/Ck3YS #ibov #bovespa;05/01/11 13:35;pt;idojibovespa
42510534;twittersearch;valor_economico: Após 5 altas, Bovespa deve seguir rumo externo e abrir pregão em baixa...   http://vlr.me/4ghsd Economia e negócios;05/01/11 13:34;pt;vlrme
42514897;twittersearch;Info_BMFBOVESPA: Instituto Educacional BM&FBOVESPA participa do novo MBA ?Gestão de In...   http://vlr.me/uowr6 Economia e negócios;05/01/11 13:34;all;vlrme
